PID,startdate,enddate,duration,week,noise,model_included,peak_time,peak_intensity,factors__current_season,factors__past_season,factors__past_season2,factors__model,survey_summary_from_participant
5591,2023-02-04 18:21:36,2023-02-04 18:25:19,223,2,2.5,1,100.0,500.0,0,0,0,1,To predict the peak day and number hospitalized during an epidemic. 
77,2023-02-04 18:17:47,2023-02-04 18:25:39,471,-2,5.0,0,87.0,1458.0,1,1,1,0,The goal was to see how a person guesses the true peak and hospitalizations of an epidemic from a graph of prior seasons of data and current incidents of the current season.
2433,2023-02-04 18:01:31,2023-02-04 18:25:44,1452,4,5.0,0,130.0,210.0,1,0,1,0,This survey was about the surveillance system for a fictitious infectious agent that has caused an outbreak. The results of the survey suggested that the public would likely support a surveillance system for infectious agents such as this one.
13,2023-02-04 18:21:56,2023-02-04 18:25:48,231,3,5.0,1,85.0,500.0,1,1,1,1,To assess ability to predict characteristics of an ongoing epidemic based on data from a similar incident in prior years.
3394,2023-02-04 18:15:46,2023-02-04 18:26:03,617,4,2.5,1,109.0,1849.0,1,1,1,1,"The goal of the study was to estimate how many patients would be affected by this infectious disease, and what day the maximum number of infections would be reached."
4067,2023-02-04 18:22:05,2023-02-04 18:26:17,252,1,2.5,1,55.0,2000.0,0,0,0,0,"I looked at the black line, for the day and the incidents I looked at the vertical numbers"
5435,2023-02-04 18:23:31,2023-02-04 18:26:28,176,1,5.0,1,98.0,1500.0,0,1,0,1,The goal was to determine a which level based on the data presented I thought the outbreak would peak.
2832,2023-02-04 18:24:04,2023-02-04 18:26:43,159,2,10.0,0,56.0,1499.0,0,0,1,0,The goal is to determine the peak days. The peak days compared to the number
2871,2023-02-04 18:24:14,2023-02-04 18:26:46,152,-2,2.5,0,100.0,2100.0,1,1,0,0,How past data is used to predict the peak day and numbers of illnesses in the current season
5636,2023-02-04 18:23:45,2023-02-04 18:26:58,193,1,5.0,0,98.0,1400.0,1,1,1,0,To discover how participants will predict the day of peak hospitalizations in a fictional pandemic based on past and current data.
2215,2023-02-04 18:23:06,2023-02-04 18:27:03,236,2,2.5,0,98.0,750.0,1,1,0,0,The goal was to predict when the peak of an epidemic will occur and how many hospitalizations will happen on that day.
1461,2023-02-04 18:24:09,2023-02-04 18:27:47,218,3,10.0,0,210.0,2500.0,1,0,0,0,Study interpretation of graphed data
2104,2023-02-04 18:24:19,2023-02-04 18:27:57,218,-2,2.5,1,100.0,2000.0,1,0,0,0,To estimate the spread of a fictitious disease.
2572,2023-02-04 18:22:40,2023-02-04 18:28:03,323,3,5.0,0,84.0,700.0,1,1,1,0,To predict the intensity of an epidemic. 
124,2023-02-04 18:22:03,2023-02-04 18:28:11,368,2,5.0,1,89.0,491.0,1,1,1,1,To measure how people work with graphs. Users needed to estimate the peak day and number of infections of an epidemic
726,2023-02-04 18:27:19,2023-02-04 18:28:49,89,2,2.5,0,56.0,1499.0,0,0,1,0,The goal is to determine the number of hospitalization. The hospitalization is compared against the number of days. 
2,2023-02-04 18:27:08,2023-02-04 18:29:16,128,3,10.0,1,57.0,60.0,0,0,1,0,To see if the graph was easy to understand for future studies. Having a graph thats easy to understand makes it easier to get the funding you want or prove a point to the board members or whoever
8,2023-02-04 18:19:50,2023-02-04 18:29:25,575,-2,2.5,1,2500.0,2500.0,1,1,0,1,Make predictions of illness peak rates
1600,2023-02-04 18:22:37,2023-02-04 18:29:30,413,2,10.0,1,98.0,2455.0,1,0,0,1,The goal was to estimate what day an epidemic would peak and how many incident hospitalizations might occur.
34,2023-02-04 18:25:11,2023-02-04 18:29:36,265,3,2.5,1,101.0,2000.0,0,0,0,1,Use the data to predict when the peak day and peak time of hospitalizations.
1289,2023-02-04 18:25:01,2023-02-04 18:29:52,291,4,10.0,0,56.0,1490.0,0,0,1,0,To figure out the peak of hospitalizations.
3279,2023-02-04 18:25:47,2023-02-04 18:30:03,255,-2,10.0,1,64.0,133.0,0,1,1,0,To see if users can understand graphs and what exponential growth really means
971,2023-02-04 18:28:00,2023-02-04 18:30:05,124,-2,2.5,1,93.0,2000.0,1,1,1,0,The goal of this study was to use data given on hospitalizations from an epidemic to estimate what the peak day for hospitalizations and how many hospitalizations there will be.
4343,2023-02-04 18:27:17,2023-02-04 18:30:13,175,-2,2.5,0,70.0,2000.0,1,1,0,0,To figure out what would be the peak day and the number of hopstializafions/incidents according to the graph..I.e. projecting.
2844,2023-02-04 18:27:39,2023-02-04 18:30:17,157,2,5.0,0,80.0,480.0,1,1,1,0,To predict the effects of a pathogen.
1265,2023-02-04 18:28:50,2023-02-04 18:31:43,172,3,2.5,0,60.0,200.0,1,1,1,0,Determine participant estimations of a hypothetical epidemic's peak
1485,2023-02-04 18:29:11,2023-02-04 18:31:43,152,3,2.5,1,100.0,1600.0,0,0,0,1,I guess to see how average people are able to read models.
215,2023-02-04 18:19:26,2023-02-04 18:31:45,739,2,5.0,0,112.0,1000.0,0,1,1,0,To see if human predictions are more accurate at predicting an outbreak versus surveillance data as surveillance data can be disrupted due to many factors.
1843,2023-02-04 18:27:56,2023-02-04 18:32:09,253,1,10.0,0,56.0,1500.0,1,0,1,0,The study checks how people can interpret hospitalization graphs.
3270,2023-02-04 18:28:23,2023-02-04 18:32:15,232,1,5.0,0,96.0,300.0,1,1,1,0,Seeing how one might use 2 variables of information to predict a future event.
5215,2023-02-04 18:30:39,2023-02-04 18:32:22,102,2,10.0,0,52.0,116.0,0,1,0,0,No idea
4566,2023-02-04 18:27:35,2023-02-04 18:32:28,293,-2,5.0,1,93.0,1610.0,1,1,1,1,The goal of the study was to assess what factors people would take into account for making a prediction. It was to see which factors would have a greater influence then the others. 
3636,2023-02-04 18:29:41,2023-02-04 18:32:35,173,2,10.0,1,79.0,900.0,1,0,0,1,To predict the peak cases and which day it would occur
3001,2023-02-04 18:27:26,2023-02-04 18:32:38,311,2,5.0,1,98.0,1000.0,1,1,1,1,To predict the peak day and hospitalizations of a outbreak.
187,2023-02-04 18:26:16,2023-02-04 18:32:39,383,4,2.5,1,84.0,950.0,1,1,0,0,Estimation of hospitalizations
4351,2023-02-04 18:31:11,2023-02-04 18:33:07,116,3,5.0,1,58.0,1550.0,1,1,1,1,to see if the average American could understad reading graphs.
4746,2023-02-04 18:30:03,2023-02-04 18:33:12,188,1,10.0,1,103.0,3200.0,0,0,0,1,"I think this study was about whether or not I depended on the model. And of course I did, because it has more data, information, and underlying knowledge than I do."
2787,2023-02-04 18:28:24,2023-02-04 18:33:40,316,1,2.5,1,57.0,1950.0,1,1,1,1,Determine the peak of hospitalization from the chart.
4651,2023-02-04 18:28:33,2023-02-04 18:33:47,314,-2,10.0,0,89.0,1123.0,1,0,0,0,academic study
5558,2023-02-04 18:30:24,2023-02-04 18:33:56,212,3,10.0,0,59.0,115.0,0,0,1,0,determine the peak of an epidemic
5881,2023-02-04 18:31:49,2023-02-04 18:34:01,131,4,2.5,0,57.0,64.0,1,1,0,0,To see if history repeats itself and if you can catch a pandemic ahead of time to lower peak days in advanced.
2833,2023-02-04 18:22:50,2023-02-04 18:34:41,711,-2,5.0,1,103.0,1800.0,1,1,1,1,To make two predictions about a fictitious epidemic based on charted data.
5073,2023-02-04 18:31:50,2023-02-04 18:34:48,178,4,2.5,0,105.0,120.0,0,0,0,1,To predict the day of the highest incident of hospitalizations. To predict the number of cases on that day.
1149,2023-02-04 18:24:41,2023-02-04 18:34:52,610,4,5.0,1,85.0,455.0,1,1,1,1,The goal is to to arrive at a more accurate prediction of the peak day and the number of new patients on that day by integrating computer modeling with human predictions.
786,2023-02-04 18:25:32,2023-02-04 18:34:53,561,4,10.0,1,76.0,600000.0,1,1,1,0,To estimate the peak day and amount of hospitalizations
1886,2023-02-04 18:25:55,2023-02-04 18:35:22,567,-2,10.0,1,90.0,1100.0,1,1,1,0,To estimate the peak day of this season's simulated pandemic and the number of hospitalizations on that day
4522,2023-02-04 18:32:28,2023-02-04 18:35:42,193,-2,2.5,0,89.0,1670.0,1,0,0,0,Using the data in the graph to make a prediction about when a fictional virus would peak in terms of hospitalizations.
2621,2023-02-04 18:14:52,2023-02-04 18:35:54,1262,1,5.0,1,80.0,550.0,1,1,1,0,The goal of this study was to see how people predict the trends of epidemics based off of current and past data. This study replicated the uncertainty of epidemiological data that is present in real life.
4051,2023-02-04 18:23:22,2023-02-04 18:36:16,774,-2,10.0,0,210.0,2500.0,0,0,1,0,Forecasting incident hospitalizations caused by a fictitious infectious agent
1103,2023-02-04 18:25:11,2023-02-04 18:36:19,667,3,2.5,0,98.0,500.0,1,1,1,0,To predict the peak day based on previous data and surveillance system numbers and how many cases on that day. 
5536,2023-02-04 18:34:08,2023-02-04 18:36:30,142,1,5.0,0,118.0,1000.0,0,1,1,0,to predict when it would peak again and how many cases there would be using previous data 
2502,2023-02-04 18:35:21,2023-02-04 18:37:29,128,4,10.0,0,56.0,1336.0,1,1,0,0,How to read a confusing graph
559,2023-02-04 18:28:39,2023-02-04 18:37:36,537,4,10.0,0,98.0,250.0,1,1,1,0,To see how well people could project the peak number of illnesses and peak day.  
3012,2023-02-04 18:33:30,2023-02-04 18:37:59,268,2,2.5,1,110.0,2400.0,1,1,1,0,To estimate what day would be worst for an epidemic
1502,2023-02-04 18:33:43,2023-02-04 18:38:01,258,1,10.0,0,92.0,100.0,1,1,1,0,The goal was to see how people view trends.
1938,2023-02-04 18:33:02,2023-02-04 18:38:16,314,-2,10.0,0,89.0,1123.0,1,1,1,0,to see whether test subjects can make accurate predictions
4690,2023-02-04 18:33:47,2023-02-04 18:39:07,319,1,2.5,0,75.0,610.0,0,0,1,0,I feel it was to associate current to past data. 
3843,2023-02-04 18:34:16,2023-02-04 18:39:32,316,3,10.0,0,100.0,750.0,1,1,1,0,Predict the peak hospitalization and the day based on the given data.
162,2023-02-04 18:33:58,2023-02-04 18:39:52,354,4,10.0,1,65.0,1378.0,0,0,0,1,To see if someone can use a tool to measure hospitalizations during a pandemic. 
4577,2023-02-04 18:32:22,2023-02-04 18:40:03,461,4,5.0,0,48.0,950.0,1,1,1,0,"to see if I could predict  some values related to the outcome of a simulated pandemic event, i dont think i did well.."
4595,2023-02-04 18:27:41,2023-02-04 18:40:10,749,4,5.0,1,182.0,1700.0,1,1,1,0,To determine the influence of past data on future predictions.
1585,2023-02-04 18:38:54,2023-02-04 18:40:13,79,3,10.0,1,57.0,60.0,0,0,1,0,To find the peak day in the chart
3621,2023-02-04 18:35:48,2023-02-04 18:40:18,269,3,5.0,1,65.0,145.0,0,1,1,0,The goal of the study was for me to make two predictions about data plot points to see how accurately I could guess the worst day of the pandemic given only a table of data
1129,2023-02-04 18:34:32,2023-02-04 18:40:20,348,2,5.0,1,84.0,600.0,1,1,1,1,The goal was to determine see what people think would be peak day and peak number of hospitalizations for a pandemic. Deciding based on data collected previously.
2919,2023-02-04 18:25:33,2023-02-04 18:40:27,894,1,2.5,0,82.0,9500.0,1,1,1,0,To estimate the peak of an epidemic and the number of cases on the peak day by inferring from the previous two years.
5083,2023-02-04 18:39:12,2023-02-04 18:40:51,99,3,2.5,0,57.0,1955.0,0,1,1,0,predict the peak of hospitalizations. 
143,2023-02-04 18:33:24,2023-02-04 18:40:56,452,3,5.0,0,112.0,257.0,1,1,1,0,The goal of the study was to redict the Peak Day and the Peak Hospitalizations for the current season of an infectious disease agent.  I was suppose to use data through the first 65 days of the current season as well as data from the previous two seasons.
2414,2023-02-04 18:31:56,2023-02-04 18:41:03,547,-2,10.0,1,90.0,850.0,1,0,0,0,To see the influence created by a generated model with limited information.
860,2023-02-04 18:36:10,2023-02-04 18:41:17,306,2,5.0,0,60.0,1700.0,1,1,0,0,An educated guess at a pandemic attack on a population
4611,2023-02-04 18:39:05,2023-02-04 18:41:27,142,1,5.0,1,112.0,1800.0,1,1,0,0,To figure out the rate of infection in number of cases and length of stay of a fictional diseases based on historic data and predictions
1738,2023-02-04 18:33:02,2023-02-04 18:41:27,504,4,10.0,1,102.0,1433.0,1,1,1,1,To see how human input and AI differ in model prediction
4661,2023-02-04 18:25:38,2023-02-04 18:42:16,998,3,10.0,1,101.0,1713.0,0,0,0,1,The goal of the study was to predict the outcome based on the graph provided.
2120,2023-02-04 18:37:57,2023-02-04 18:42:18,261,1,10.0,1,85.0,1450.0,1,0,1,1,See if humans can predict the progress of a pandemic by looking at data/models.
5052,2023-02-04 18:34:58,2023-02-04 18:42:19,440,2,10.0,0,85.0,1050.0,1,0,1,0,The goal is to gauge participants' ability to accurately predict the magnitude and timing of peak hospitalizations.
4064,2023-02-04 18:40:29,2023-02-04 18:42:28,119,2,5.0,0,80.0,1700.0,1,1,1,0,The goal was to find out how we analyze past trends and expect them to affect current events
2986,2023-02-04 18:37:27,2023-02-04 18:42:31,303,4,2.5,1,100.0,2000.0,1,1,1,1,How effectively an average person can interpret statistical analyses of data.
5541,2023-02-04 18:37:20,2023-02-04 18:42:38,318,3,2.5,1,56.0,1656.0,0,0,1,0,I felt that the black line was the best to follow to figure peak. 
5166,2023-02-04 18:40:53,2023-02-04 18:42:45,111,4,5.0,1,57.0,1666.0,0,0,1,0,to determine how the average person looks at data
3154,2023-02-04 18:41:34,2023-02-04 18:42:55,80,3,5.0,0,57.0,64.0,0,1,1,0,ability to interpret a graph
3619,2023-02-04 18:40:03,2023-02-04 18:43:06,182,4,5.0,0,57.0,1666.0,0,0,1,0,To be able to read and interact with a chart
1194,2023-02-04 18:37:14,2023-02-04 18:44:09,414,2,2.5,0,100.0,550.0,1,1,1,0,To estimate the peak day and how many hospitalizations during the an epidemic 
5961,2023-02-04 18:42:22,2023-02-04 18:44:16,114,4,2.5,1,112.0,1000.0,1,1,0,0,To gauge the prediction ability of the average non-medical layman.
1432,2023-02-04 18:39:20,2023-02-04 18:44:29,309,1,10.0,1,135.0,500.0,1,1,1,0,predicting when the peak day of an outbreak and stating the number of hospitalizations.
3083,2023-02-04 18:40:14,2023-02-04 18:44:36,261,-2,2.5,0,79.0,160.0,1,1,1,0,Analyze how much importance people place on data about various relevant factors when making a prediction
1526,2023-02-04 18:41:28,2023-02-04 18:44:42,193,3,10.0,1,100.0,1710.0,0,0,0,1,see what people will say as the peak day and number of hospitalizations when presented a model and historic data
5074,2023-02-04 18:39:42,2023-02-04 18:45:21,338,-2,5.0,0,58.0,1650.0,0,1,1,0,I honestly have no idea. If we can read a chart ?
3888,2023-02-04 18:43:07,2023-02-04 18:45:48,161,1,2.5,0,57.0,64.0,1,1,1,0,making predictions on incident hospitalizations
4821,2023-02-04 18:42:50,2023-02-04 18:45:50,180,3,10.0,0,102.0,211.0,1,1,1,0,To see how accurate people are in predictions. 
734,2023-02-04 18:41:26,2023-02-04 18:46:26,299,3,5.0,1,84.0,410.0,1,0,0,1,"Determine how people estimate peak hospitalizations caused by a fictitious infectious disease using past data, current data and computer models. "
1218,2023-02-04 18:42:28,2023-02-04 18:46:46,257,-2,10.0,0,85.0,818.0,1,1,1,0,to use charted information to predict data
3875,2023-02-04 18:41:40,2023-02-04 18:47:14,333,4,10.0,0,120.0,600.0,0,0,0,1,Not sure really. 
1981,2023-02-04 18:45:11,2023-02-04 18:47:35,144,2,2.5,1,57.0,64.0,0,0,1,0,To test the ability to read a graph.
2891,2023-02-04 18:45:31,2023-02-04 18:47:50,139,3,2.5,1,55.0,1800.0,0,1,1,0,"To predict the amount of incidents that would occur on the peak day, and when we believe the peak day for hospitalizations will be. It was to test how we process given data"
1828,2023-02-04 18:39:00,2023-02-04 18:48:03,542,2,10.0,1,96.0,348.0,1,1,1,0,To determine the peak date of a fictitious epidemic and the number of hospitalizations on that day by comparing estimated and past data. 
1950,2023-02-04 18:45:12,2023-02-04 18:48:45,213,2,2.5,1,105.0,2050.0,1,0,0,1,"I have no earthly idea.  The previous screen only showed a graph with some data over the past few years, it did not discuss why this data was being examined."
5704,2023-02-04 18:45:10,2023-02-04 18:48:45,214,1,5.0,1,90.0,900.0,1,0,1,1,To see how people extrapolate data
